ano,id_respondente,categoria,tecnologia
2023,2023-357,ferramenta_bi,Microsoft PowerBI
2023,2023-357,ferramenta_bi,Tableau
2023,2023-359,ferramenta_bi,Metabase
2023,2023-359,ferramenta_bi,Grafana
2023,2023-359,ferramenta_bi,Microsoft PowerBI
2023,2023-360,ferramenta_bi,Microsoft PowerBI
2023,2023-362,ferramenta_bi,Metabase
2023,2023-363,ferramenta_bi,Microsoft PowerBI
2023,2023-365,ferramenta_bi,Tableau
2023,2023-366,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-367,ferramenta_bi,Microsoft PowerBI
2023,2023-368,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-370,ferramenta_bi,Microsoft PowerBI
2023,2023-370,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-373,ferramenta_bi,Microsoft PowerBI
2023,2023-373,ferramenta_bi,Pentaho
2023,2023-373,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-373,ferramenta_bi,Grafana
2023,2023-374,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-375,ferramenta_bi,Microsoft PowerBI
2023,2023-377,ferramenta_bi,Microsoft PowerBI
2023,2023-378,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-380,ferramenta_bi,Redash
2023,2023-380,ferramenta_bi,Superset
2023,2023-380,ferramenta_bi,Metabase
2023,2023-381,ferramenta_bi,Microsoft PowerBI
2023,2023-381,ferramenta_bi,MicroStrategy
2023,2023-381,ferramenta_bi,Amazon Quicksight
2023,2023-382,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-384,ferramenta_bi,Microsoft PowerBI
2023,2023-385,ferramenta_bi,Looker
2023,2023-385,ferramenta_bi,Metabase
2023,2023-386,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-389,ferramenta_bi,Microsoft PowerBI
2023,2023-390,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-390,ferramenta_bi,Metabase
2023,2023-392,ferramenta_bi,Microsoft PowerBI
2023,2023-392,ferramenta_bi,SAP Business Objects/SAP Analytics
2023,2023-393,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-394,ferramenta_bi,Microsoft PowerBI
2023,2023-394,ferramenta_bi,MicroStrategy
2023,2023-396,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-396,ferramenta_bi,Outra opção
2023,2023-397,ferramenta_bi,Tableau
2023,2023-398,ferramenta_bi,Microsoft PowerBI
2023,2023-401,ferramenta_bi,Microsoft PowerBI
2023,2023-402,ferramenta_bi,Metabase
2023,2023-402,ferramenta_bi,Looker
2023,2023-402,ferramenta_bi,Alteryx
2023,2023-402,ferramenta_bi,Microsoft PowerBI
2023,2023-402,ferramenta_bi,Tableau
2023,2023-403,ferramenta_bi,Amazon Quicksight
2023,2023-404,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-404,ferramenta_bi,Outra opção
2023,2023-405,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-405,ferramenta_bi,Microsoft PowerBI
2023,2023-405,ferramenta_bi,Tableau
2023,2023-411,ferramenta_bi,Microsoft PowerBI
2023,2023-412,ferramenta_bi,Tableau
2023,2023-412,ferramenta_bi,Microsoft PowerBI
2023,2023-414,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-415,ferramenta_bi,Looker
2023,2023-415,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-416,ferramenta_bi,Microsoft PowerBI
2023,2023-416,ferramenta_bi,TIBCO Spotfire
2023,2023-417,ferramenta_bi,Looker
2023,2023-419,ferramenta_bi,Microsoft PowerBI
2023,2023-421,ferramenta_bi,TIBCO Spotfire
2023,2023-421,ferramenta_bi,Microsoft PowerBI
2023,2023-422,ferramenta_bi,Microsoft PowerBI
2023,2023-422,ferramenta_bi,MicroStrategy
2023,2023-423,ferramenta_bi,Microsoft PowerBI
2023,2023-423,ferramenta_bi,Grafana
2023,2023-425,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-429,ferramenta_bi,Tableau
2023,2023-429,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-430,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-430,ferramenta_bi,Redash
2023,2023-430,ferramenta_bi,Metabase
2023,2023-432,ferramenta_bi,Microsoft PowerBI
2023,2023-433,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-434,ferramenta_bi,Looker
2023,2023-437,ferramenta_bi,Tableau
2023,2023-437,ferramenta_bi,Microsoft PowerBI
2023,2023-439,ferramenta_bi,Looker
2023,2023-440,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-441,ferramenta_bi,Microsoft PowerBI
2023,2023-442,ferramenta_bi,Microsoft PowerBI
2023,2023-443,ferramenta_bi,Microsoft PowerBI
2023,2023-443,ferramenta_bi,Metabase
2023,2023-445,ferramenta_bi,Microsoft PowerBI
2023,2023-446,ferramenta_bi,Tableau
2023,2023-447,ferramenta_bi,Grafana
2023,2023-447,ferramenta_bi,MicroStrategy
2023,2023-447,ferramenta_bi,Microsoft PowerBI
2023,2023-448,ferramenta_bi,Microsoft PowerBI
2023,2023-449,ferramenta_bi,Looker
2023,2023-449,ferramenta_bi,Tableau
2023,2023-451,ferramenta_bi,Microsoft PowerBI
2023,2023-452,ferramenta_bi,Microsoft PowerBI
2023,2023-452,ferramenta_bi,Grafana
2023,2023-453,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-457,ferramenta_bi,Microsoft PowerBI
2023,2023-458,ferramenta_bi,Alteryx
2023,2023-458,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-458,ferramenta_bi,Looker
2023,2023-458,ferramenta_bi,Microsoft PowerBI
2023,2023-460,ferramenta_bi,Microsoft PowerBI
2023,2023-461,ferramenta_bi,Microsoft PowerBI
2023,2023-462,ferramenta_bi,Microsoft PowerBI
2023,2023-462,ferramenta_bi,Outra opção
2023,2023-463,ferramenta_bi,Microsoft PowerBI
2023,2023-465,ferramenta_bi,Microsoft PowerBI
2023,2023-467,ferramenta_bi,Amazon Quicksight
2023,2023-467,ferramenta_bi,Grafana
2023,2023-467,ferramenta_bi,Amazon Quicksight
2023,2023-467,ferramenta_bi,Microsoft PowerBI
2023,2023-467,ferramenta_bi,Metabase
2023,2023-468,ferramenta_bi,Microsoft PowerBI
2023,2023-470,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-471,ferramenta_bi,Microsoft PowerBI
2023,2023-472,ferramenta_bi,Microsoft PowerBI
2023,2023-472,ferramenta_bi,Tableau
2023,2023-473,ferramenta_bi,Metabase
2023,2023-473,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-474,ferramenta_bi,Microsoft PowerBI
2023,2023-475,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-476,ferramenta_bi,Microsoft PowerBI
2023,2023-477,ferramenta_bi,Microsoft PowerBI
2023,2023-477,ferramenta_bi,Outra opção
2023,2023-479,ferramenta_bi,Microsoft PowerBI
2023,2023-480,ferramenta_bi,Microsoft PowerBI
2023,2023-482,ferramenta_bi,Redash
2023,2023-482,ferramenta_bi,Grafana
2023,2023-482,ferramenta_bi,Tableau
2023,2023-483,ferramenta_bi,Tableau
2023,2023-485,ferramenta_bi,Pentaho
2023,2023-485,ferramenta_bi,Microsoft PowerBI
2023,2023-486,ferramenta_bi,Microsoft PowerBI
2023,2023-487,ferramenta_bi,Looker
2023,2023-487,ferramenta_bi,Grafana
2023,2023-488,ferramenta_bi,Microsoft PowerBI
2023,2023-489,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-491,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-491,ferramenta_bi,Looker
2023,2023-493,ferramenta_bi,Looker
2023,2023-493,ferramenta_bi,Tableau
2023,2023-494,ferramenta_bi,Microsoft PowerBI
2023,2023-494,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-495,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-497,ferramenta_bi,Microsoft PowerBI
2023,2023-498,ferramenta_bi,Metabase
2023,2023-499,ferramenta_bi,Microsoft PowerBI
2023,2023-499,ferramenta_bi,Grafana
2023,2023-500,ferramenta_bi,Microsoft PowerBI
2023,2023-500,ferramenta_bi,Tableau
2023,2023-501,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-503,ferramenta_bi,Microsoft PowerBI
2023,2023-503,ferramenta_bi,Pentaho
2023,2023-504,ferramenta_bi,Microsoft PowerBI
2023,2023-504,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-505,ferramenta_bi,Microsoft PowerBI
2023,2023-506,ferramenta_bi,Microsoft PowerBI
2023,2023-507,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-508,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-508,ferramenta_bi,Microsoft PowerBI
2023,2023-511,ferramenta_bi,Microsoft PowerBI
2023,2023-512,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-512,ferramenta_bi,Pentaho
2023,2023-512,ferramenta_bi,Salesforce/Einstein Analytics
2023,2023-512,ferramenta_bi,Microsoft PowerBI
2023,2023-512,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-513,ferramenta_bi,Microsoft PowerBI
2023,2023-514,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-514,ferramenta_bi,Microsoft PowerBI
2023,2023-515,ferramenta_bi,Microsoft PowerBI
2023,2023-516,ferramenta_bi,Tableau
2023,2023-517,ferramenta_bi,SAS Visual Analytics
2023,2023-523,ferramenta_bi,Microsoft PowerBI
2023,2023-524,ferramenta_bi,Looker
2023,2023-524,ferramenta_bi,Grafana
2023,2023-524,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-524,ferramenta_bi,Tableau
2023,2023-525,ferramenta_bi,Microsoft PowerBI
2023,2023-526,ferramenta_bi,Metabase
2023,2023-526,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-527,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-531,ferramenta_bi,Metabase
2023,2023-531,ferramenta_bi,Looker
2023,2023-532,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-532,ferramenta_bi,Tableau
2023,2023-534,ferramenta_bi,Outra opção
2023,2023-535,ferramenta_bi,Microsoft PowerBI
2023,2023-536,ferramenta_bi,Microsoft PowerBI
2023,2023-536,ferramenta_bi,Outra opção
2023,2023-537,ferramenta_bi,Microsoft PowerBI
2023,2023-537,ferramenta_bi,Tableau
2023,2023-538,ferramenta_bi,Microsoft PowerBI
2023,2023-539,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-542,ferramenta_bi,Microsoft PowerBI
2023,2023-543,ferramenta_bi,Microsoft PowerBI
2023,2023-543,ferramenta_bi,Tableau
2023,2023-544,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-547,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-547,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-547,ferramenta_bi,Outra opção
2023,2023-548,ferramenta_bi,Microsoft PowerBI
2023,2023-549,ferramenta_bi,Grafana
2023,2023-549,ferramenta_bi,Microsoft PowerBI
2023,2023-550,ferramenta_bi,Amazon Quicksight
2023,2023-550,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-550,ferramenta_bi,Amazon Quicksight
2023,2023-550,ferramenta_bi,Tableau
2023,2023-550,ferramenta_bi,Alteryx
2023,2023-550,ferramenta_bi,Microsoft PowerBI
2023,2023-551,ferramenta_bi,Metabase
2023,2023-552,ferramenta_bi,Microsoft PowerBI
2023,2023-553,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-554,ferramenta_bi,Microsoft PowerBI
2023,2023-556,ferramenta_bi,Microsoft PowerBI
2023,2023-557,ferramenta_bi,Outra opção
2023,2023-559,ferramenta_bi,Microsoft PowerBI
2023,2023-560,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-562,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-562,ferramenta_bi,Metabase
2023,2023-562,ferramenta_bi,Microsoft PowerBI
2023,2023-564,ferramenta_bi,Microsoft PowerBI
2023,2023-564,ferramenta_bi,Tableau
2023,2023-564,ferramenta_bi,Grafana
2023,2023-565,ferramenta_bi,Tableau
2023,2023-565,ferramenta_bi,Looker
2023,2023-567,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-567,ferramenta_bi,Microsoft PowerBI
2023,2023-569,ferramenta_bi,Microsoft PowerBI
2023,2023-571,ferramenta_bi,Tableau
2023,2023-571,ferramenta_bi,Metabase
2023,2023-571,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-572,ferramenta_bi,Outra opção
2023,2023-573,ferramenta_bi,Microsoft PowerBI
2023,2023-574,ferramenta_bi,Looker
2023,2023-574,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-577,ferramenta_bi,Microsoft PowerBI
2023,2023-578,ferramenta_bi,SAS Visual Analytics
2023,2023-578,ferramenta_bi,Microsoft PowerBI
2023,2023-578,ferramenta_bi,Outra opção
2023,2023-580,ferramenta_bi,Tableau
2023,2023-580,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-580,ferramenta_bi,Microsoft PowerBI
2023,2023-581,ferramenta_bi,Pentaho
2023,2023-581,ferramenta_bi,Microsoft PowerBI
2023,2023-582,ferramenta_bi,Outra opção
2023,2023-584,ferramenta_bi,Looker
2023,2023-584,ferramenta_bi,TIBCO Spotfire
2023,2023-584,ferramenta_bi,Tableau
2023,2023-588,ferramenta_bi,Tableau
2023,2023-588,ferramenta_bi,Grafana
2023,2023-589,ferramenta_bi,Alteryx
2023,2023-589,ferramenta_bi,Tableau
2023,2023-589,ferramenta_bi,Microsoft PowerBI
2023,2023-590,ferramenta_bi,Microsoft PowerBI
2023,2023-591,ferramenta_bi,Microsoft PowerBI
2023,2023-592,ferramenta_bi,Pentaho
2023,2023-592,ferramenta_bi,Tableau
2023,2023-592,ferramenta_bi,Microsoft PowerBI
2023,2023-594,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-595,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-596,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-597,ferramenta_bi,Microsoft PowerBI
2023,2023-598,ferramenta_bi,Metabase
2023,2023-598,ferramenta_bi,Looker
2023,2023-599,ferramenta_bi,Tableau
2023,2023-599,ferramenta_bi,Superset
2023,2023-599,ferramenta_bi,Redash
2023,2023-600,ferramenta_bi,Microsoft PowerBI
2023,2023-601,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-602,ferramenta_bi,Outra opção
2023,2023-602,ferramenta_bi,Metabase
2023,2023-604,ferramenta_bi,Microsoft PowerBI
2023,2023-604,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-605,ferramenta_bi,Microsoft PowerBI
2023,2023-606,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-608,ferramenta_bi,Microsoft PowerBI
2023,2023-611,ferramenta_bi,Microsoft PowerBI
2023,2023-612,ferramenta_bi,Grafana
2023,2023-612,ferramenta_bi,Microsoft PowerBI
2023,2023-613,ferramenta_bi,Microsoft PowerBI
2023,2023-613,ferramenta_bi,Tableau
2023,2023-614,ferramenta_bi,Microsoft PowerBI
2023,2023-615,ferramenta_bi,Microsoft PowerBI
2023,2023-615,ferramenta_bi,Tableau
2023,2023-615,ferramenta_bi,Oracle Business Intelligence
2023,2023-615,ferramenta_bi,Pentaho
2023,2023-616,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-616,ferramenta_bi,Microsoft PowerBI
2023,2023-616,ferramenta_bi,Tableau
2023,2023-617,ferramenta_bi,SAP Business Objects/SAP Analytics
2023,2023-617,ferramenta_bi,Tableau
2023,2023-617,ferramenta_bi,Salesforce/Einstein Analytics
2023,2023-621,ferramenta_bi,Redash
2023,2023-621,ferramenta_bi,SAS Visual Analytics
2023,2023-621,ferramenta_bi,Grafana
2023,2023-621,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-621,ferramenta_bi,Microsoft PowerBI
2023,2023-622,ferramenta_bi,Microsoft PowerBI
2023,2023-623,ferramenta_bi,Grafana
2023,2023-624,ferramenta_bi,Microsoft PowerBI
2023,2023-625,ferramenta_bi,Microsoft PowerBI
2023,2023-626,ferramenta_bi,Microsoft PowerBI
2023,2023-626,ferramenta_bi,SAP Business Objects/SAP Analytics
2023,2023-627,ferramenta_bi,Microsoft PowerBI
2023,2023-628,ferramenta_bi,Microsoft PowerBI
2023,2023-629,ferramenta_bi,Looker
2023,2023-629,ferramenta_bi,Microsoft PowerBI
2023,2023-630,ferramenta_bi,SAP Business Objects/SAP Analytics
2023,2023-630,ferramenta_bi,Salesforce/Einstein Analytics
2023,2023-630,ferramenta_bi,Microsoft PowerBI
2023,2023-630,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-632,ferramenta_bi,Grafana
2023,2023-632,ferramenta_bi,Microsoft PowerBI
2023,2023-633,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-634,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-635,ferramenta_bi,Microsoft PowerBI
2023,2023-635,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-636,ferramenta_bi,SAP Business Objects/SAP Analytics
2023,2023-636,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-636,ferramenta_bi,Microsoft PowerBI
2023,2023-638,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-638,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-639,ferramenta_bi,Amazon Quicksight
2023,2023-639,ferramenta_bi,Tableau
2023,2023-639,ferramenta_bi,Amazon Quicksight
2023,2023-639,ferramenta_bi,Microsoft PowerBI
2023,2023-639,ferramenta_bi,Metabase
2023,2023-642,ferramenta_bi,Looker
2023,2023-642,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-644,ferramenta_bi,Microsoft PowerBI
2023,2023-645,ferramenta_bi,Microsoft PowerBI
2023,2023-645,ferramenta_bi,Grafana
2023,2023-648,ferramenta_bi,Microsoft PowerBI
2023,2023-648,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-648,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-649,ferramenta_bi,Microsoft PowerBI
2023,2023-650,ferramenta_bi,Microsoft PowerBI
2023,2023-650,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-651,ferramenta_bi,Microsoft PowerBI
2023,2023-652,ferramenta_bi,Tableau
2023,2023-652,ferramenta_bi,Redash
2023,2023-653,ferramenta_bi,SAP Business Objects/SAP Analytics
2023,2023-653,ferramenta_bi,Microsoft PowerBI
2023,2023-653,ferramenta_bi,Alteryx
2023,2023-655,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-656,ferramenta_bi,Tableau
2023,2023-658,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-658,ferramenta_bi,Tableau
2023,2023-658,ferramenta_bi,Microsoft PowerBI
2023,2023-659,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-660,ferramenta_bi,Looker
2023,2023-660,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-660,ferramenta_bi,Tableau
2023,2023-661,ferramenta_bi,Microsoft PowerBI
2023,2023-662,ferramenta_bi,Microsoft PowerBI
2023,2023-664,ferramenta_bi,Microsoft PowerBI
2023,2023-665,ferramenta_bi,Microsoft PowerBI
2023,2023-666,ferramenta_bi,Microsoft PowerBI
2023,2023-667,ferramenta_bi,Microsoft PowerBI
2023,2023-669,ferramenta_bi,Microsoft PowerBI
2023,2023-669,ferramenta_bi,Looker
2023,2023-669,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-669,ferramenta_bi,Redash
2023,2023-670,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-671,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-671,ferramenta_bi,Superset
2023,2023-671,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-671,ferramenta_bi,Birst
2023,2023-671,ferramenta_bi,Mode
2023,2023-672,ferramenta_bi,Outra opção
2023,2023-672,ferramenta_bi,Microsoft PowerBI
2023,2023-673,ferramenta_bi,Microsoft PowerBI
2023,2023-674,ferramenta_bi,Microsoft PowerBI
2023,2023-674,ferramenta_bi,Tableau
2023,2023-674,ferramenta_bi,MicroStrategy
2023,2023-677,ferramenta_bi,Grafana
2023,2023-677,ferramenta_bi,Microsoft PowerBI
2023,2023-677,ferramenta_bi,Tableau
2023,2023-678,ferramenta_bi,Tableau
2023,2023-678,ferramenta_bi,Outra opção
2023,2023-679,ferramenta_bi,Microsoft PowerBI
2023,2023-680,ferramenta_bi,Microsoft PowerBI
2023,2023-680,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-681,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-682,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-683,ferramenta_bi,Microsoft PowerBI
2023,2023-685,ferramenta_bi,Microsoft PowerBI
2023,2023-685,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-685,ferramenta_bi,Pentaho
2023,2023-686,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-686,ferramenta_bi,Microsoft PowerBI
2023,2023-687,ferramenta_bi,Microsoft PowerBI
2023,2023-690,ferramenta_bi,Microsoft PowerBI
2023,2023-691,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-691,ferramenta_bi,Microsoft PowerBI
2023,2023-692,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-693,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-694,ferramenta_bi,Microsoft PowerBI
2023,2023-695,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-695,ferramenta_bi,Tableau
2023,2023-696,ferramenta_bi,Microsoft PowerBI
2023,2023-697,ferramenta_bi,Microsoft PowerBI
2023,2023-699,ferramenta_bi,Microsoft PowerBI
2023,2023-700,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-700,ferramenta_bi,Tableau
2023,2023-700,ferramenta_bi,Microsoft PowerBI
2023,2023-700,ferramenta_bi,Looker
2023,2023-700,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-701,ferramenta_bi,Microsoft PowerBI
2023,2023-701,ferramenta_bi,Tableau
2023,2023-702,ferramenta_bi,Microsoft PowerBI
2023,2023-703,ferramenta_bi,Microsoft PowerBI
2023,2023-704,ferramenta_bi,Microsoft PowerBI
2023,2023-705,ferramenta_bi,Microsoft PowerBI
2023,2023-706,ferramenta_bi,Microsoft PowerBI
2023,2023-707,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-707,ferramenta_bi,Grafana
2023,2023-707,ferramenta_bi,Microsoft PowerBI
2023,2023-710,ferramenta_bi,Microsoft PowerBI
2023,2023-711,ferramenta_bi,Tableau
2023,2023-711,ferramenta_bi,Amazon Quicksight
2023,2023-711,ferramenta_bi,Amazon Quicksight
2023,2023-711,ferramenta_bi,Outra opção
2023,2023-712,ferramenta_bi,Microsoft PowerBI
2023,2023-712,ferramenta_bi,Tableau
2023,2023-712,ferramenta_bi,Redash
2023,2023-713,ferramenta_bi,Metabase
2023,2023-713,ferramenta_bi,Tableau
2023,2023-717,ferramenta_bi,Grafana
2023,2023-717,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-720,ferramenta_bi,Microsoft PowerBI
2023,2023-720,ferramenta_bi,Outra opção
2023,2023-720,ferramenta_bi,Tableau
2023,2023-720,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-720,ferramenta_bi,Grafana
2023,2023-720,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-721,ferramenta_bi,Microsoft PowerBI
2023,2023-722,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-722,ferramenta_bi,Alteryx
2023,2023-724,ferramenta_bi,Metabase
2023,2023-724,ferramenta_bi,Microsoft PowerBI
2023,2023-725,ferramenta_bi,Microsoft PowerBI
2023,2023-728,ferramenta_bi,Microsoft PowerBI
2023,2023-729,ferramenta_bi,Microsoft PowerBI
2023,2023-729,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-731,ferramenta_bi,Microsoft PowerBI
2023,2023-733,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-734,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-734,ferramenta_bi,Microsoft PowerBI
2023,2023-736,ferramenta_bi,Alteryx
2023,2023-736,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-736,ferramenta_bi,Microsoft PowerBI
2023,2023-736,ferramenta_bi,Looker
2023,2023-737,ferramenta_bi,Microsoft PowerBI
2023,2023-738,ferramenta_bi,Looker Studio (antigo Google Data Studio)
2023,2023-738,ferramenta_bi,Tableau
2023,2023-738,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-739,ferramenta_bi,Microsoft PowerBI
2023,2023-739,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-740,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-742,ferramenta_bi,Microsoft PowerBI
2023,2023-743,ferramenta_bi,Looker
2023,2023-743,ferramenta_bi,Tableau
2023,2023-743,ferramenta_bi,Grafana
2023,2023-744,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-744,ferramenta_bi,Microsoft PowerBI
2023,2023-746,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-746,ferramenta_bi,Microsoft PowerBI
2023,2023-747,ferramenta_bi,Tableau
2023,2023-747,ferramenta_bi,Pentaho
2023,2023-748,ferramenta_bi,Tableau
2023,2023-749,ferramenta_bi,Microsoft PowerBI
2023,2023-749,ferramenta_bi,Pentaho
2023,2023-749,ferramenta_bi,Qlik View/Qlik Sense
2023,2023-750,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-750,ferramenta_bi,Microsoft PowerBI
2023,2023-751,ferramenta_bi,Não utilizo nenhuma ferramenta de BI no trabalho
2023,2023-752,ferramenta_bi,Microsoft PowerBI
2023,2023-752,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-753,ferramenta_bi,Microsoft PowerBI
2023,2023-753,ferramenta_bi,Grafana
2023,2023-753,ferramenta_bi,Outra opção
2023,2023-756,ferramenta_bi,Fazemos todas as análises utilizando apenas Excel ou planilhas do google
2023,2023-756,ferramenta_bi,Grafana
